Reg 0 - Cid 0: menor: 0, maior: 100, mediana: 44.00, média: 50.03 e DP: 28.55
Reg 2 - Cid 77: menor: 0, maior: 100, mediana: 52.00, média: 51.09 e DP: 30.34
Reg 2 - Cid 78: menor: 0, maior: 97, mediana: 44.00, média: 45.07 e DP: 29.46
Reg 2 - Cid 79: menor: 1, maior: 100, mediana: 64.50, média: 60.34 e DP: 28.43
Reg 2 - Cid 80: menor: 0, maior: 98, mediana: 51.00, média: 49.00 e DP: 30.93
Reg 2 - Cid 81: menor: 0, maior: 99, mediana: 50.00, média: 48.70 e DP: 28.07
Reg 2 - Cid 82: menor: 0, maior: 98, mediana: 47.00, média: 47.12 e DP: 26.88
Reg 2 - Cid 83: menor: 0, maior: 100, mediana: 49.00, média: 51.09 e DP: 29.74
Reg 2 - Cid 84: menor: 0, maior: 99, mediana: 59.00, média: 54.04 e DP: 30.02
Reg 2 - Cid 85: menor: 0, maior: 100, mediana: 61.50, média: 57.10 e DP: 28.94
Reg 2 - Cid 86: menor: 2, maior: 99, mediana: 45.00, média: 48.61 e DP: 28.35
Reg 2 - Cid 87: menor: 0, maior: 100, mediana: 53.00, média: 52.98 e DP: 30.36
Reg 2 - Cid 88: menor: 1, maior: 100, mediana: 53.50, média: 52.12 e DP: 28.11
Reg 2 - Cid 89: menor: 0, maior: 98, mediana: 53.00, média: 51.15 e DP: 28.33
Reg 2 - Cid 90: menor: 2, maior: 100, mediana: 52.00, média: 50.68 e DP: 28.63
Reg 2 - Cid 91: menor: 0, maior: 100, mediana: 55.00, média: 49.03 e DP: 28.91
Reg 2 - Cid 92: menor: 1, maior: 99, mediana: 47.00, média: 48.54 e DP: 29.00
Reg 2 - Cid 93: menor: 0, maior: 100, mediana: 50.50, média: 50.31 e DP: 28.01
Reg 2 - Cid 94: menor: 0, maior: 100, mediana: 58.50, média: 54.64 e DP: 29.28
Reg 2 - Cid 95: menor: 1, maior: 100, mediana: 48.00, média: 48.20 e DP: 30.59
Reg 2 - Cid 96: menor: 0, maior: 99, mediana: 48.50, média: 49.11 e DP: 27.44
Reg 2 - Cid 97: menor: 0, maior: 97, mediana: 48.50, média: 46.87 e DP: 29.28
Reg 2 - Cid 98: menor: 0, maior: 97, mediana: 50.50, média: 48.35 e DP: 27.78
Reg 2 - Cid 99: menor: 1, maior: 98, mediana: 43.00, média: 48.20 e DP: 29.38
Reg 2 - menor: 0, maior: 100, mediana: 50.00, média: 50.04 e DP: 0.00

Reg 3 - Cid 0: menor: 0, maior: 97, mediana: 46.00, média: 49.76 e DP: 27.10
Reg 3 - Cid 1: menor: 1, maior: 99, mediana: 52.00, média: 49.80 e DP: 28.66
Reg 3 - Cid 2: menor: 0, maior: 100, mediana: 56.00, média: 52.97 e DP: 27.55
Reg 3 - Cid 3: menor: 1, maior: 100, mediana: 50.00, média: 48.94 e DP: 29.29
Reg 3 - Cid 4: menor: 0, maior: 100, mediana: 44.50, média: 45.64 e DP: 28.81
Reg 3 - Cid 5: menor: 0, maior: 100, mediana: 55.00, média: 52.00 e DP: 27.67
Reg 3 - Cid 6: menor: 0, maior: 99, mediana: 41.00, média: 45.45 e DP: 28.89
Reg 3 - Cid 7: menor: 0, maior: 99, mediana: 51.00, média: 49.72 e DP: 26.70
Reg 3 - Cid 8: menor: 1, maior: 100, mediana: 44.50, média: 50.20 e DP: 31.14
Reg 3 - Cid 9: menor: 0, maior: 100, mediana: 57.50, média: 52.79 e DP: 29.82
Reg 3 - Cid 10: menor: 1, maior: 99, mediana: 44.50, média: 50.77 e DP: 30.52
Reg 3 - Cid 11: menor: 1, maior: 100, mediana: 46.00, média: 48.03 e DP: 29.10
Reg 3 - Cid 12: menor: 0, maior: 100, mediana: 52.00, média: 49.51 e DP: 28.64
Reg 3 - Cid 13: menor: 0, maior: 100, mediana: 47.00, média: 48.54 e DP: 27.71
Reg 3 - Cid 14: menor: 0, maior: 95, mediana: 52.00, média: 48.65 e DP: 26.44
Reg 3 - Cid 15: menor: 1, maior: 98, mediana: 52.00, média: 49.30 e DP: 29.35
Reg 3 - Cid 16: menor: 0, maior: 100, mediana: 52.00, média: 48.74 e DP: 30.79
Reg 3 - Cid 17: menor: 0, maior: 100, mediana: 49.00, média: 50.44 e DP: 28.49
Reg 3 - Cid 18: menor: 0, maior: 98, mediana: 46.00, média: 46.05 e DP: 29.15
Reg 3 - Cid 19: menor: 0, maior: 100, mediana: 56.00, média: 53.48 e DP: 29.40
Reg 3 - Cid 20: menor: 0, maior: 99, mediana: 51.50, média: 49.18 e DP: 28.54
Reg 3 - Cid 21: menor: 1, maior: 100, mediana: 46.00, média: 48.30 e DP: 30.29
Reg 3 - Cid 22: menor: 0, maior: 99, mediana: 40.00, média: 44.01 e DP: 28.17
Reg 3 - Cid 23: menor: 0, maior: 100, mediana: 55.00, média: 52.65 e DP: 30.86
Reg 3 - Cid 24: menor: 2, maior: 100, mediana: 53.00, média: 48.64 e DP: 28.98
Reg 3 - Cid 25: menor: 2, maior: 100, mediana: 50.00, média: 49.88 e DP: 29.60
Reg 3 - Cid 26: menor: 2, maior: 100, mediana: 52.00, média: 50.56 e DP: 27.70
Reg 3 - Cid 27: menor: 0, maior: 99, mediana: 54.00, média: 53.36 e DP: 27.17
Reg 3 - Cid 28: menor: 1, maior: 100, mediana: 59.50, média: 57.92 e DP: 28.98
Reg 3 - Cid 29: menor: 0, maior: 100, mediana: 52.50, média: 51.55 e DP: 29.54
Reg 3 - Cid 30: menor: 0, maior: 100, mediana: 41.50, média: 42.90 e DP: 26.01
Reg 3 - Cid 31: menor: 2, maior: 97, mediana: 46.00, média: 47.58 e DP: 28.61
Reg 3 - Cid 32: menor: 1, maior: 99, mediana: 57.00, média: 53.66 e DP: 29.57
Reg 3 - Cid 33: menor: 0, maior: 100, mediana: 51.50, média: 51.22 e DP: 29.56
Reg 3 - Cid 34: menor: 0, maior: 99, mediana: 54.00, média: 51.94 e DP: 28.80
Reg 3 - Cid 35: menor: 0, maior: 99, mediana: 52.50, média: 49.14 e DP: 27.35
Reg 3 - Cid 36: menor: 0, maior: 100, mediana: 53.50, média: 49.34 e DP: 28.52
Reg 3 - Cid 37: menor: 0, maior: 100, mediana: 48.50, média: 48.75 e DP: 30.17
Reg 3 - Cid 38: menor: 0, maior: 99, mediana: 49.50, média: 47.25 e DP: 28.36
Reg 3 - Cid 39: menor: 0, maior: 100, mediana: 51.50, média: 52.34 e DP: 28.54
Reg 3 - Cid 40: menor: 1, maior: 100, mediana: 55.00, média: 53.89 e DP: 27.53
Reg 3 - Cid 41: menor: 0, maior: 99, mediana: 43.00, média: 47.45 e DP: 30.30
Reg 3 - Cid 42: menor: 0, maior: 100, mediana: 49.00, média: 50.02 e DP: 28.46
Reg 3 - Cid 43: menor: 0, maior: 97, mediana: 53.50, média: 52.16 e DP: 30.05
Reg 3 - Cid 44: menor: 1, maior: 100, mediana: 52.50, média: 50.33 e DP: 29.54
Reg 3 - Cid 45: menor: 1, maior: 99, mediana: 46.00, média: 46.90 e DP: 28.63
Reg 3 - Cid 46: menor: 2, maior: 100, mediana: 54.50, média: 52.27 e DP: 28.11
Reg 3 - Cid 47: menor: 0, maior: 99, mediana: 48.00, média: 48.06 e DP: 28.00
Reg 3 - Cid 48: menor: 0, maior: 100, mediana: 50.00, média: 48.11 e DP: 28.46
Reg 3 - Cid 49: menor: 0, maior: 100, mediana: 51.50, média: 49.69 e DP: 29.73
Reg 3 - Cid 50: menor: 0, maior: 99, mediana: 44.00, média: 46.24 e DP: 29.46
Reg 3 - Cid 51: menor: 0, maior: 100, mediana: 45.00, média: 43.85 e DP: 28.34
Reg 3 - Cid 52: menor: 0, maior: 100, mediana: 54.50, média: 50.62 e DP: 31.19
Reg 3 - Cid 53: menor: 2, maior: 100, mediana: 56.00, média: 53.23 e DP: 28.21
Reg 3 - Cid 54: menor: 2, maior: 99, mediana: 50.50, média: 50.70 e DP: 28.25
Reg 3 - Cid 55: menor: 0, maior: 100, mediana: 54.50, média: 52.25 e DP: 28.06
Reg 3 - Cid 56: menor: 0, maior: 100, mediana: 45.00, média: 48.87 e DP: 30.97
Reg 3 - Cid 57: menor: 0, maior: 100, mediana: 39.50, média: 44.07 e DP: 28.61
Reg 3 - Cid 58: menor: 0, maior: 98, mediana: 49.00, média: 46.49 e DP: 28.56
Reg 3 - Cid 59: menor: 1, maior: 99, mediana: 47.00, média: 49.96 e DP: 31.29
Reg 3 - Cid 60: menor: 2, maior: 98, mediana: 55.00, média: 52.74 e DP: 26.58
Reg 3 - Cid 61: menor: 0, maior: 100, mediana: 50.00, média: 50.35 e DP: 30.00
Reg 3 - Cid 62: menor: 0, maior: 100, mediana: 50.50, média: 52.24 e DP: 30.44
Reg 3 - Cid 63: menor: 0, maior: 100, mediana: 47.50, média: 49.43 e DP: 30.78
Reg 3 - Cid 64: menor: 0, maior: 100, mediana: 48.00, média: 47.84 e DP: 29.88
Reg 3 - Cid 65: menor: 0, maior: 100, mediana: 52.50, média: 51.28 e DP: 28.73
Reg 3 - Cid 66: menor: 2, maior: 100, mediana: 53.00, média: 52.29 e DP: 27.69
Reg 3 - Cid 67: menor: 0, maior: 99, mediana: 46.50, média: 48.16 e DP: 29.62
Reg 3 - Cid 68: menor: 1, maior: 99, mediana: 48.00, média: 47.47 e DP: 28.23
Reg 3 - Cid 69: menor: 0, maior: 100, mediana: 52.00, média: 51.27 e DP: 28.27
Reg 3 - Cid 70: menor: 4, maior: 100, mediana: 50.50, média: 48.99 e DP: 29.68
Reg 3 - Cid 71: menor: 0, maior: 100, mediana: 43.50, média: 50.17 e DP: 28.48
Reg 3 - Cid 72: menor: 0, maior: 100, mediana: 38.50, média: 43.91 e DP: 31.39
Reg 3 - Cid 73: menor: 1, maior: 98, mediana: 44.00, média: 49.01 e DP: 28.29
Reg 3 - Cid 74: menor: 1, maior: 100, mediana: 54.50, média: 51.75 e DP: 29.70
Reg 3 - Cid 75: menor: 0, maior: 99, mediana: 47.00, média: 47.59 e DP: 27.95
Reg 3 - Cid 76: menor: 1, maior: 100, mediana: 52.00, média: 52.37 e DP: 29.69
Reg 3 - Cid 77: menor: 0, maior: 100, mediana: 49.50, média: 49.68 e DP: 29.94
Reg 3 - Cid 78: menor: 3, maior: 100, mediana: 46.50, média: 46.67 e DP: 30.38
Reg 3 - Cid 79: menor: 0, maior: 100, mediana: 45.00, média: 45.67 e DP: 28.86
Reg 3 - Cid 80: menor: 0, maior: 100, mediana: 46.50, média: 48.03 e DP: 30.96
Reg 3 - Cid 81: menor: 2, maior: 100, mediana: 48.00, média: 50.09 e DP: 27.18
Reg 3 - Cid 82: menor: 2, maior: 99, mediana: 56.00, média: 54.56 e DP: 26.71
Reg 3 - Cid 83: menor: 0, maior: 100, mediana: 47.00, média: 47.02 e DP: 27.42
Reg 3 - Cid 84: menor: 0, maior: 100, mediana: 41.50, média: 45.79 e DP: 30.28
Reg 3 - Cid 85: menor: 0, maior: 99, mediana: 46.50, média: 48.70 e DP: 27.83
Reg 3 - Cid 86: menor: 0, maior: 100, mediana: 51.50, média: 53.14 e DP: 28.07
Reg 3 - Cid 87: menor: 1, maior: 99, mediana: 55.50, média: 51.71 e DP: 30.61
Reg 3 - Cid 88: menor: 0, maior: 98, mediana: 51.50, média: 50.96 e DP: 26.15
Reg 3 - Cid 89: menor: 2, maior: 100, mediana: 48.00, média: 48.39 e DP: 27.10
Reg 3 - Cid 90: menor: 0, maior: 100, mediana: 49.50, média: 47.60 e DP: 27.99
Reg 3 - Cid 91: menor: 1, maior: 100, mediana: 59.00, média: 53.71 e DP: 27.84
Reg 3 - Cid 92: menor: 1, maior: 100, mediana: 46.50, média: 48.14 e DP: 27.65
Reg 3 - Cid 93: menor: 0, maior: 99, mediana: 52.00, média: 50.53 e DP: 28.39
Reg 3 - Cid 94: menor: 2, maior: 98, mediana: 41.50, média: 44.17 e DP: 26.97
Reg 3 - Cid 95: menor: 0, maior: 100, mediana: 58.50, média: 55.63 e DP: 29.74
Reg 3 - Cid 96: menor: 0, maior: 100, mediana: 52.00, média: 50.79 e DP: 28.17
Reg 3 - Cid 97: menor: 0, maior: 100, mediana: 52.50, média: 50.55 e DP: 27.53
Reg 3 - Cid 98: menor: 1, maior: 100, mediana: 53.00, média: 52.73 e DP: 28.23
Reg 3 - Cid 99: menor: 0, maior: 100, mediana: 45.00, média: 48.64 e DP: 29.77
Reg 3 - menor: 500, maior: 0, mediana: 105.00, média: 0.00 e DP: 0.00

Reg 4 - Cid 0: menor: 0, maior: 100, mediana: 45.00, média: 46.94 e DP: 29.87
Reg 4 - Cid 1: menor: 0, maior: 98, mediana: 50.00, média: 48.78 e DP: 28.48
Reg 4 - Cid 2: menor: 1, maior: 100, mediana: 54.00, média: 53.52 e DP: 27.95
Reg 4 - Cid 3: menor: 0, maior: 100, mediana: 57.00, média: 55.14 e DP: 28.78
Reg 4 - Cid 4: menor: 1, maior: 100, mediana: 39.50, média: 44.81 e DP: 28.69
Reg 4 - Cid 5: menor: 3, maior: 99, mediana: 53.00, média: 52.16 e DP: 27.25
Reg 4 - Cid 6: menor: 0, maior: 98, mediana: 56.00, média: 54.43 e DP: 27.12
Reg 4 - Cid 7: menor: 2, maior: 99, mediana: 55.50, média: 53.96 e DP: 27.36
Reg 4 - Cid 8: menor: 0, maior: 100, mediana: 37.50, média: 43.56 e DP: 31.41
Reg 4 - Cid 9: menor: 0, maior: 100, mediana: 55.50, média: 52.05 e DP: 28.27
Reg 4 - Cid 10: menor: 0, maior: 99, mediana: 57.50, média: 52.75 e DP: 28.25
Reg 4 - Cid 11: menor: 1, maior: 100, mediana: 54.00, média: 51.03 e DP: 27.72
Reg 4 - Cid 12: menor: 0, maior: 99, mediana: 50.00, média: 49.41 e DP: 29.29
Reg 4 - Cid 13: menor: 0, maior: 99, mediana: 49.50, média: 48.56 e DP: 28.40
Reg 4 - Cid 14: menor: 0, maior: 100, mediana: 53.00, média: 49.45 e DP: 29.78
Reg 4 - Cid 15: menor: 1, maior: 100, mediana: 52.00, média: 51.54 e DP: 30.03
Reg 4 - Cid 16: menor: 0, maior: 100, mediana: 52.00, média: 51.06 e DP: 28.73
Reg 4 - Cid 17: menor: 2, maior: 99, mediana: 47.00, média: 49.66 e DP: 30.45
Reg 4 - Cid 18: menor: 2, maior: 100, mediana: 46.50, média: 47.31 e DP: 31.15
Reg 4 - Cid 19: menor: 0, maior: 100, mediana: 46.50, média: 48.10 e DP: 26.37
Reg 4 - Cid 20: menor: 0, maior: 97, mediana: 42.00, média: 43.31 e DP: 27.67
Reg 4 - Cid 21: menor: 0, maior: 100, mediana: 59.00, média: 56.48 e DP: 27.81
Reg 4 - Cid 22: menor: 0, maior: 94, mediana: 47.50, média: 47.95 e DP: 29.53
Reg 4 - Cid 23: menor: 1, maior: 98, mediana: 48.00, média: 48.29 e DP: 29.48
Reg 4 - Cid 24: menor: 3, maior: 98, mediana: 58.00, média: 54.90 e DP: 27.94
Reg 4 - Cid 25: menor: 1, maior: 98, mediana: 41.00, média: 43.64 e DP: 26.58
Reg 4 - Cid 26: menor: 0, maior: 95, mediana: 53.00, média: 51.46 e DP: 27.22
Reg 4 - Cid 27: menor: 2, maior: 97, mediana: 46.00, média: 47.69 e DP: 28.73
Reg 4 - Cid 28: menor: 0, maior: 100, mediana: 50.00, média: 48.14 e DP: 28.88
Reg 4 - Cid 29: menor: 0, maior: 100, mediana: 58.00, média: 55.26 e DP: 29.84
Reg 4 - Cid 30: menor: 1, maior: 100, mediana: 43.00, média: 46.51 e DP: 32.53
Reg 4 - Cid 31: menor: 0, maior: 100, mediana: 50.00, média: 50.62 e DP: 30.72
Reg 4 - Cid 32: menor: 0, maior: 98, mediana: 51.50, média: 52.78 e DP: 27.24
Reg 4 - Cid 33: menor: 1, maior: 99, mediana: 43.50, média: 46.52 e DP: 28.20
Reg 4 - Cid 34: menor: 0, maior: 100, mediana: 55.00, média: 50.86 e DP: 28.98
Reg 4 - Cid 35: menor: 0, maior: 100, mediana: 44.50, média: 50.10 e DP: 30.86
Reg 4 - Cid 36: menor: 0, maior: 99, mediana: 50.50, média: 52.23 e DP: 28.18
Reg 4 - Cid 37: menor: 0, maior: 99, mediana: 50.50, média: 50.02 e DP: 31.08
Reg 4 - Cid 38: menor: 2, maior: 99, mediana: 54.50, média: 53.17 e DP: 28.24
Reg 4 - Cid 39: menor: 0, maior: 100, mediana: 42.50, média: 46.09 e DP: 30.02
Reg 4 - Cid 40: menor: 1, maior: 98, mediana: 51.50, média: 52.70 e DP: 27.29
Reg 4 - Cid 41: menor: 0, maior: 100, mediana: 54.00, média: 49.42 e DP: 27.91
Reg 4 - Cid 42: menor: 1, maior: 100, mediana: 57.00, média: 53.79 e DP: 29.93
Reg 4 - Cid 43: menor: 0, maior: 97, mediana: 49.00, média: 47.11 e DP: 29.63
Reg 4 - Cid 44: menor: 0, maior: 100, mediana: 56.00, média: 51.46 e DP: 29.56
Reg 4 - Cid 45: menor: 0, maior: 100, mediana: 46.00, média: 48.51 e DP: 30.37
Reg 4 - Cid 46: menor: 0, maior: 100, mediana: 49.50, média: 49.34 e DP: 28.92
Reg 4 - Cid 47: menor: 0, maior: 96, mediana: 49.00, média: 47.44 e DP: 29.41
Reg 4 - Cid 48: menor: 0, maior: 100, mediana: 55.00, média: 51.09 e DP: 31.92
Reg 4 - Cid 49: menor: 0, maior: 99, mediana: 53.50, média: 52.07 e DP: 30.66
Reg 4 - Cid 50: menor: 0, maior: 99, mediana: 47.50, média: 49.73 e DP: 28.93
Reg 4 - Cid 51: menor: 0, maior: 100, mediana: 55.50, média: 54.06 e DP: 30.06
Reg 4 - Cid 52: menor: 0, maior: 99, mediana: 51.50, média: 51.16 e DP: 28.42
Reg 4 - Cid 53: menor: 1, maior: 99, mediana: 46.00, média: 48.26 e DP: 29.19
Reg 4 - Cid 54: menor: 1, maior: 100, mediana: 58.00, média: 53.58 e DP: 29.98
Reg 4 - Cid 55: menor: 0, maior: 100, mediana: 44.50, média: 46.35 e DP: 26.15
Reg 4 - Cid 56: menor: 0, maior: 100, mediana: 48.50, média: 48.38 e DP: 28.75
Reg 4 - Cid 57: menor: 0, maior: 99, mediana: 51.00, média: 51.53 e DP: 29.30
Reg 4 - Cid 58: menor: 0, maior: 99, mediana: 57.00, média: 52.63 e DP: 29.31
Reg 4 - Cid 59: menor: 0, maior: 100, mediana: 45.50, média: 47.80 e DP: 30.60
Reg 4 - Cid 60: menor: 0, maior: 99, mediana: 50.50, média: 51.42 e DP: 29.09
Reg 4 - Cid 61: menor: 3, maior: 100, mediana: 50.50, média: 50.29 e DP: 28.82
Reg 4 - Cid 62: menor: 0, maior: 100, mediana: 47.50, média: 49.07 e DP: 29.88
Reg 4 - Cid 63: menor: 0, maior: 99, mediana: 48.00, média: 49.01 e DP: 29.30
Reg 4 - Cid 64: menor: 0, maior: 100, mediana: 46.50, média: 50.89 e DP: 30.08
Reg 4 - Cid 65: menor: 0, maior: 100, mediana: 50.50, média: 51.08 e DP: 28.67
Reg 4 - Cid 66: menor: 0, maior: 99, mediana: 52.00, média: 51.05 e DP: 28.35
Reg 4 - Cid 67: menor: 0, maior: 99, mediana: 52.00, média: 52.74 e DP: 29.26
Reg 4 - Cid 68: menor: 1, maior: 99, mediana: 52.00, média: 48.33 e DP: 29.86
Reg 4 - Cid 69: menor: 0, maior: 99, mediana: 56.50, média: 52.30 e DP: 28.46
Reg 4 - Cid 70: menor: 0, maior: 100, mediana: 56.00, média: 53.27 e DP: 30.40
Reg 4 - Cid 71: menor: 2, maior: 100, mediana: 53.50, média: 52.23 e DP: 29.79
Reg 4 - Cid 72: menor: 1, maior: 100, mediana: 53.00, média: 50.97 e DP: 28.75
Reg 4 - Cid 73: menor: 0, maior: 100, mediana: 50.50, média: 50.73 e DP: 29.88
Reg 4 - Cid 74: menor: 1, maior: 100, mediana: 48.50, média: 47.99 e DP: 28.88
Reg 4 - Cid 75: menor: 2, maior: 99, mediana: 56.00, média: 54.08 e DP: 30.05
Reg 4 - Cid 76: menor: 0, maior: 100, mediana: 48.00, média: 48.89 e DP: 28.38
Reg 4 - Cid 77: menor: 0, maior: 100, mediana: 56.50, média: 53.25 e DP: 32.15
Reg 4 - Cid 78: menor: 0, maior: 98, mediana: 56.50, média: 53.81 e DP: 29.66
Reg 4 - Cid 79: menor: 2, maior: 100, mediana: 44.50, média: 46.95 e DP: 29.36
Reg 4 - Cid 80: menor: 0, maior: 100, mediana: 47.50, média: 48.21 e DP: 29.18
Reg 4 - Cid 81: menor: 1, maior: 100, mediana: 46.50, média: 48.16 e DP: 31.03
Reg 4 - Cid 82: menor: 0, maior: 100, mediana: 52.00, média: 52.65 e DP: 29.75
Reg 4 - Cid 83: menor: 1, maior: 100, mediana: 46.50, média: 46.25 e DP: 30.20
Reg 4 - Cid 84: menor: 0, maior: 100, mediana: 47.50, média: 46.61 e DP: 28.28
Reg 4 - Cid 85: menor: 0, maior: 100, mediana: 49.50, média: 48.88 e DP: 28.96
Reg 4 - Cid 86: menor: 0, maior: 100, mediana: 48.50, média: 48.26 e DP: 28.82
Reg 4 - Cid 87: menor: 1, maior: 100, mediana: 59.00, média: 54.47 e DP: 28.38
Reg 4 - Cid 88: menor: 0, maior: 100, mediana: 45.00, média: 49.52 e DP: 26.71
Reg 4 - Cid 89: menor: 1, maior: 100, mediana: 46.50, média: 47.89 e DP: 27.21
Reg 4 - Cid 90: menor: 2, maior: 100, mediana: 48.00, média: 49.38 e DP: 29.69
Reg 4 - Cid 91: menor: 0, maior: 98, mediana: 48.50, média: 48.03 e DP: 29.02
Reg 4 - Cid 92: menor: 1, maior: 100, mediana: 45.00, média: 44.95 e DP: 30.25
Reg 4 - Cid 93: menor: 0, maior: 99, mediana: 49.50, média: 50.19 e DP: 28.95
Reg 4 - Cid 94: menor: 0, maior: 100, mediana: 47.00, média: 48.25 e DP: 27.56
Reg 4 - Cid 95: menor: 0, maior: 100, mediana: 41.00, média: 47.01 e DP: 28.18
Reg 4 - Cid 96: menor: 1, maior: 99, mediana: 51.50, média: 51.87 e DP: 30.58
Reg 4 - Cid 97: menor: 0, maior: 100, mediana: 54.00, média: 54.99 e DP: 30.17
Reg 4 - Cid 98: menor: 0, maior: 100, mediana: 54.50, média: 51.05 e DP: 28.61
Reg 4 - Cid 99: menor: 0, maior: 100, mediana: 55.00, média: 51.54 e DP: 30.47
Reg 4 - menor: 0, maior: 100, mediana: 104.00, média: 17.09 e DP: 0.00

Reg 5 - Cid 0: menor: 0, maior: 100, mediana: 57.00, média: 54.56 e DP: 30.59
Reg 5 - Cid 1: menor: 0, maior: 98, mediana: 50.50, média: 48.31 e DP: 27.87
Reg 5 - Cid 2: menor: 0, maior: 99, mediana: 58.50, média: 55.22 e DP: 30.07
Reg 5 - Cid 3: menor: 0, maior: 100, mediana: 57.50, média: 53.48 e DP: 31.03
Reg 5 - Cid 4: menor: 2, maior: 100, mediana: 53.00, média: 51.35 e DP: 31.59
Reg 5 - Cid 5: menor: 2, maior: 99, mediana: 55.50, média: 53.60 e DP: 27.31
Reg 5 - Cid 6: menor: 0, maior: 100, mediana: 57.00, média: 52.99 e DP: 29.04
Reg 5 - Cid 7: menor: 1, maior: 100, mediana: 48.50, média: 49.68 e DP: 28.13
Reg 5 - Cid 8: menor: 0, maior: 99, mediana: 48.00, média: 47.75 e DP: 29.41
Reg 5 - Cid 9: menor: 1, maior: 100, mediana: 52.50, média: 51.44 e DP: 28.19
Reg 5 - Cid 10: menor: 1, maior: 99, mediana: 50.50, média: 50.85 e DP: 29.31
Reg 5 - Cid 11: menor: 0, maior: 100, mediana: 48.50, média: 48.37 e DP: 28.54
Reg 5 - Cid 12: menor: 0, maior: 99, mediana: 44.50, média: 49.79 e DP: 30.23
Reg 5 - Cid 13: menor: 0, maior: 98, mediana: 46.50, média: 48.72 e DP: 28.20
Reg 5 - Cid 14: menor: 3, maior: 100, mediana: 54.50, média: 53.51 e DP: 27.36
Reg 5 - Cid 15: menor: 0, maior: 100, mediana: 47.50, média: 46.58 e DP: 32.06
Reg 5 - Cid 16: menor: 0, maior: 99, mediana: 49.00, média: 48.67 e DP: 25.76
Reg 5 - Cid 17: menor: 1, maior: 99, mediana: 47.50, média: 47.25 e DP: 28.35
Reg 5 - Cid 18: menor: 1, maior: 100, mediana: 54.00, média: 51.21 e DP: 28.11
Reg 5 - Cid 19: menor: 0, maior: 100, mediana: 48.50, média: 50.32 e DP: 30.75
Reg 5 - Cid 20: menor: 1, maior: 100, mediana: 50.00, média: 51.12 e DP: 28.19
Reg 5 - Cid 21: menor: 2, maior: 99, mediana: 53.50, média: 50.86 e DP: 27.59
Reg 5 - Cid 22: menor: 0, maior: 100, mediana: 46.00, média: 48.36 e DP: 28.58
Reg 5 - Cid 23: menor: 1, maior: 100, mediana: 47.50, média: 48.85 e DP: 27.05
Reg 5 - Cid 24: menor: 0, maior: 100, mediana: 48.00, média: 49.87 e DP: 30.27
Reg 5 - Cid 25: menor: 1, maior: 100, mediana: 54.00, média: 50.18 e DP: 29.12
Reg 5 - Cid 26: menor: 0, maior: 99, mediana: 48.00, média: 49.76 e DP: 29.55
Reg 5 - Cid 27: menor: 0, maior: 100, mediana: 49.00, média: 49.94 e DP: 29.15
Reg 5 - Cid 28: menor: 0, maior: 100, mediana: 45.00, média: 48.21 e DP: 29.35
Reg 5 - Cid 29: menor: 0, maior: 100, mediana: 48.00, média: 49.67 e DP: 29.78
Reg 5 - Cid 30: menor: 3, maior: 97, mediana: 56.50, média: 54.49 e DP: 29.20
Reg 5 - Cid 31: menor: 0, maior: 100, mediana: 56.00, média: 53.76 e DP: 28.03
Reg 5 - Cid 32: menor: 0, maior: 99, mediana: 44.00, média: 46.32 e DP: 29.23
Reg 5 - Cid 33: menor: 0, maior: 100, mediana: 52.50, média: 48.66 e DP: 28.30
Reg 5 - Cid 34: menor: 1, maior: 100, mediana: 56.00, média: 54.59 e DP: 29.65
Reg 5 - Cid 35: menor: 0, maior: 100, mediana: 41.00, média: 43.82 e DP: 28.03
Reg 5 - Cid 36: menor: 0, maior: 100, mediana: 53.50, média: 49.24 e DP: 29.66
Reg 5 - Cid 37: menor: 0, maior: 98, mediana: 54.00, média: 52.73 e DP: 28.51
Reg 5 - Cid 38: menor: 0, maior: 100, mediana: 42.50, média: 47.08 e DP: 29.33
Reg 5 - Cid 39: menor: 0, maior: 100, mediana: 43.00, média: 47.17 e DP: 26.93
Reg 5 - Cid 40: menor: 0, maior: 100, mediana: 47.00, média: 48.29 e DP: 28.35
Reg 5 - Cid 41: menor: 2, maior: 97, mediana: 57.50, média: 52.73 e DP: 29.08
Reg 5 - Cid 42: menor: 0, maior: 99, mediana: 44.50, média: 46.77 e DP: 28.61
Reg 5 - Cid 43: menor: 0, maior: 100, mediana: 51.00, média: 50.54 e DP: 28.07
Reg 5 - Cid 44: menor: 1, maior: 100, mediana: 47.00, média: 48.13 e DP: 28.81
Reg 5 - Cid 45: menor: 2, maior: 100, mediana: 45.00, média: 47.06 e DP: 29.08
Reg 5 - Cid 46: menor: 1, maior: 100, mediana: 50.00, média: 51.50 e DP: 28.98
Reg 5 - Cid 47: menor: 1, maior: 100, mediana: 56.50, média: 53.29 e DP: 31.95
Reg 5 - Cid 48: menor: 0, maior: 100, mediana: 44.50, média: 49.23 e DP: 28.80
Reg 5 - Cid 49: menor: 0, maior: 100, mediana: 46.50, média: 50.64 e DP: 27.92
Reg 5 - Cid 50: menor: 0, maior: 99, mediana: 53.00, média: 51.33 e DP: 28.36
Reg 5 - Cid 51: menor: 0, maior: 100, mediana: 53.50, média: 52.24 e DP: 27.28
Reg 5 - Cid 52: menor: 0, maior: 98, mediana: 62.00, média: 55.87 e DP: 27.89
